date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20251126,15:20:44.186,SeleneSNum0001  ,24.0,24.0,1,2446532,3000,E280116060000204AC6AD0E9,976A,-68.4,1,0,N/A
20251126,15:20:44.186,SeleneSNum0001  ,24.0,24.0,2,2446539,3000,E280116060000204AC6AD1FC,E6CF,-56.4,1,0,N/A
20251126,15:20:44.186,SeleneSNum0001  ,24.0,24.0,3,2446543,3000,E280116060000204AC6AD0EC,C7CF,-57.6,1,0,N/A
20251126,15:20:44.186,SeleneSNum0001  ,24.0,24.0,4,2446547,3000,E280116060000204AC6AD1FA,8609,-63.6,1,0,N/A
20251126,15:20:44.186,SeleneSNum0001  ,24.0,24.0,5,2446555,3000,E280116060000204AC6AD1FE,C68D,-55.8,1,0,N/A
20251126,15:20:44.186,SeleneSNum0001  ,24.0,24.0,6,2446567,3000,E280116060000204AC6AD0E6,6685,-56.4,1,0,N/A
20251126,15:20:44.186,SeleneSNum0001  ,24.0,24.0,7,2446571,3000,E280116060000204AC6AD1FD,F6EE,-61.8,1,0,N/A
20251126,15:20:44.186,SeleneSNum0001  ,24.0,24.0,8,2446575,3000,E280116060000204AC6AD1FB,9628,-57.0,1,0,N/A
20251126,15:20:44.276,SeleneSNum0001  ,24.0,24.0,9,2446580,3000,E280116060000204AC6AC8F0,9EA8,-64.3,3,0,N/A
20251126,15:20:44.276,SeleneSNum0001  ,24.0,24.0,10,2446590,3000,E280116060000204AC6AD1FD,F6EE,-61.8,3,0,N/A
20251126,15:20:44.276,SeleneSNum0001  ,24.0,24.0,11,2446595,3000,E280116060000204AC6AD1FE,C68D,-54.8,1,0,N/A
20251126,15:20:44.276,SeleneSNum0001  ,24.0,24.0,12,2446599,3000,E280116060000204AC6AD1FB,9628,-57.0,3,0,N/A
20251126,15:20:44.276,SeleneSNum0001  ,24.0,24.0,13,2446603,3000,E280116060000204AC6AD0EC,C7CF,-54.8,3,0,N/A
20251126,15:20:44.276,SeleneSNum0001  ,24.0,24.0,14,2446608,3000,E280116060000204AC6AD1FC,E6CF,-57.0,3,0,N/A
20251126,15:20:44.276,SeleneSNum0001  ,24.0,24.0,15,2446623,3000,E280116060000204AC6AD0E9,976A,-62.4,3,0,N/A
20251126,15:20:44.276,SeleneSNum0001  ,24.0,24.0,16,2446629,3000,E280116060000204AC6AD0E6,6685,-58.3,3,0,N/A
20251126,15:20:44.276,SeleneSNum0001  ,24.0,24.0,17,2446635,3000,E280116060000204AC6AD1FA,8609,-65.9,3,0,N/A
20251126,15:20:44.386,SeleneSNum0001  ,24.0,24.0,18,2446683,3000,E280116060000204AC6AD1FE,C68D,-55.8,5,0,N/A
20251126,15:20:44.386,SeleneSNum0001  ,24.0,24.0,19,2446698,3000,E280116060000204AC6AD1FC,E6CF,-57.6,3,0,N/A
20251126,15:20:44.386,SeleneSNum0001  ,24.0,24.0,20,2446713,3000,E280116060000204AC6AD0E6,6685,-59.1,3,0,N/A
20251126,15:20:44.386,SeleneSNum0001  ,24.0,24.0,21,2446722,3000,E280116060000204AC6AD0EC,C7CF,-55.8,3,0,N/A
20251126,15:20:44.386,SeleneSNum0001  ,24.0,24.0,22,2446728,3000,E280116060000204AC6AD0E9,976A,-64.3,3,0,N/A
20251126,15:20:44.386,SeleneSNum0001  ,24.0,24.0,23,2446732,3000,E280116060000204AC6AD1FB,9628,-60.8,3,0,N/A
20251126,15:20:44.386,SeleneSNum0001  ,24.0,24.0,24,2446736,3000,E280116060000204AC6AD1FA,8609,-66.8,3,0,N/A
20251126,15:20:44.386,SeleneSNum0001  ,24.0,24.0,25,2446747,3000,E280116060000204AC6AD1FD,F6EE,-60.8,1,0,N/A
20251126,15:20:44.386,SeleneSNum0001  ,24.0,24.0,26,2446779,3000,E280116060000204AC6AC8F0,9EA8,-62.4,1,0,N/A
20251126,15:20:44.439,SeleneSNum0001  ,24.0,24.0,27,2446793,3000,E280116060000204AC6AD1FD,F6EE,-60.8,3,0,N/A
20251126,15:20:44.439,SeleneSNum0001  ,24.0,24.0,28,2446803,3000,E280116060000204AC6AD0E6,6685,-59.9,1,0,N/A
20251126,15:20:44.439,SeleneSNum0001  ,24.0,24.0,29,2446808,3000,E280116060000204AC6AD1FA,8609,-63.0,1,0,N/A
20251126,15:20:44.439,SeleneSNum0001  ,24.0,24.0,30,2446812,3000,E280116060000204AC6AD1FC,E6CF,-55.8,1,0,N/A
20251126,15:20:44.439,SeleneSNum0001  ,24.0,24.0,31,2446816,3000,E280116060000204AC6AC8F0,9EA8,-65.1,1,0,N/A
20251126,15:20:44.439,SeleneSNum0001  ,24.0,24.0,32,2446827,3000,E280116060000204AC6AD0EC,C7CF,-56.4,1,0,N/A
20251126,15:20:44.439,SeleneSNum0001  ,24.0,24.0,33,2446832,3000,E280116060000204AC6AD1FE,C68D,-54.8,1,0,N/A
20251126,15:20:44.502,SeleneSNum0001  ,24.0,24.0,34,2446837,3000,E280116060000204AC6AD0E9,976A,-62.4,3,0,N/A
20251126,15:20:44.502,SeleneSNum0001  ,24.0,24.0,35,2446842,3000,E280116060000204AC6AD1FB,9628,-60.8,3,0,N/A
20251126,15:20:44.502,SeleneSNum0001  ,24.0,24.0,36,2446864,3000,E280116060000204AC6AD1FC,E6CF,-57.0,1,0,N/A
20251126,15:20:44.502,SeleneSNum0001  ,24.0,24.0,37,2446871,3000,E280116060000204AC6AD1FA,8609,-61.8,1,0,N/A
20251126,15:20:44.502,SeleneSNum0001  ,24.0,24.0,38,2446875,3000,E280116060000204AC6AD0E6,6685,-59.1,1,0,N/A
20251126,15:20:44.502,SeleneSNum0001  ,24.0,24.0,39,2446880,3000,E280116060000204AC6AC8F0,9EA8,-65.9,1,0,N/A
20251126,15:20:44.502,SeleneSNum0001  ,24.0,24.0,40,2446884,3000,E280116060000204AC6AD1FE,C68D,-56.4,1,0,N/A
20251126,15:20:44.571,SeleneSNum0001  ,24.0,24.0,41,2446895,3000,E280116060000204AC6AD1FD,F6EE,-59.9,5,0,N/A
20251126,15:20:44.571,SeleneSNum0001  ,24.0,24.0,42,2446904,3000,E280116060000204AC6AD1FE,C68D,-57.0,3,0,N/A
20251126,15:20:44.571,SeleneSNum0001  ,24.0,24.0,43,2446908,3000,E280116060000204AC6AC8F0,9EA8,-63.0,1,0,N/A
20251126,15:20:44.571,SeleneSNum0001  ,24.0,24.0,44,2446914,3000,E280116060000204AC6AD0E9,976A,-62.4,3,0,N/A
20251126,15:20:44.571,SeleneSNum0001  ,24.0,24.0,45,2446919,3000,E280116060000204AC6AD1FC,E6CF,-54.8,3,0,N/A
20251126,15:20:44.571,SeleneSNum0001  ,24.0,24.0,46,2446925,3000,E280116060000204AC6AD0E6,6685,-58.3,1,0,N/A
20251126,15:20:44.571,SeleneSNum0001  ,24.0,24.0,47,2446930,3000,E280116060000204AC6AD1FB,9628,-59.1,1,0,N/A
20251126,15:20:44.571,SeleneSNum0001  ,24.0,24.0,48,2446941,3000,E280116060000204AC6AD1FA,8609,-61.8,1,0,N/A
20251126,15:20:44.640,SeleneSNum0001  ,24.0,24.0,49,2446965,3000,E280116060000204AC6AC8F0,9EA8,-64.3,3,0,N/A
20251126,15:20:44.640,SeleneSNum0001  ,24.0,24.0,50,2446970,3000,E280116060000204AC6AD1FA,8609,-60.8,3,0,N/A
20251126,15:20:44.640,SeleneSNum0001  ,24.0,24.0,51,2446976,3000,E280116060000204AC6AD1FB,9628,-57.6,3,0,N/A
20251126,15:20:44.640,SeleneSNum0001  ,24.0,24.0,52,2446981,3000,E280116060000204AC6AD0E6,6685,-59.1,3,0,N/A
20251126,15:20:44.640,SeleneSNum0001  ,24.0,24.0,53,2446985,3000,E280116060000204AC6AD0EC,C7CF,-55.8,1,0,N/A
