date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20251126,15:55:14.846,SeleneSNum0001  ,24.0,24.0,1,4517308,3000,E280116060000204AC6AD1F9,B66A,-61.8,1,0,N/A
20251126,15:55:14.846,SeleneSNum0001  ,24.0,24.0,2,4517312,3000,E280116060000204AC6AD1FE,C68D,-59.1,3,0,N/A
20251126,15:55:14.846,SeleneSNum0001  ,24.0,24.0,3,4517320,3000,E280116060000204AC6AD0E6,6685,-60.8,3,0,N/A
20251126,15:55:14.908,SeleneSNum0001  ,24.0,24.0,4,4517361,3000,E280116060000204AC6AD1F9,B66A,-61.8,5,0,N/A
20251126,15:55:14.908,SeleneSNum0001  ,24.0,24.0,5,4517371,3000,E280116060000204AC6AD0E6,6685,-59.1,3,0,N/A
20251126,15:55:14.908,SeleneSNum0001  ,24.0,24.0,6,4517379,3000,E280116060000204AC6AD1FE,C68D,-59.9,3,0,N/A
20251126,15:55:14.977,SeleneSNum0001  ,24.0,24.0,7,4517426,3000,E280116060000204AC6AD1F9,B66A,-63.6,3,0,N/A
20251126,15:55:14.977,SeleneSNum0001  ,24.0,24.0,8,4517434,3000,E280116060000204AC6AD1FE,C68D,-59.9,5,0,N/A
20251126,15:55:14.977,SeleneSNum0001  ,24.0,24.0,9,4517441,3000,E280116060000204AC6AD0E6,6685,-59.9,5,0,N/A
20251126,15:55:15.046,SeleneSNum0001  ,24.0,24.0,10,4517482,3000,E280116060000204AC6AD1F9,B66A,-59.9,3,0,N/A
20251126,15:55:15.046,SeleneSNum0001  ,24.0,24.0,11,4517512,3000,E280116060000204AC6AD0E6,6685,-58.3,5,0,N/A
20251126,15:55:15.109,SeleneSNum0001  ,24.0,24.0,12,4517552,3000,E280116060000204AC6AD1FE,C68D,-62.4,5,0,N/A
20251126,15:55:15.109,SeleneSNum0001  ,24.0,24.0,13,4517565,3000,E280116060000204AC6AD1F9,B66A,-61.8,5,0,N/A
20251126,15:55:15.109,SeleneSNum0001  ,24.0,24.0,14,4517579,3000,E280116060000204AC6AD0E6,6685,-60.8,3,0,N/A
20251126,15:55:15.178,SeleneSNum0001  ,24.0,24.0,15,4517622,3000,E280116060000204AC6AD0E6,6685,-59.9,7,0,N/A
20251126,15:55:15.178,SeleneSNum0001  ,24.0,24.0,16,4517628,3000,E280116060000204AC6AD1FE,C68D,-58.3,3,0,N/A
20251126,15:55:15.178,SeleneSNum0001  ,24.0,24.0,17,4517648,3000,E280116060000204AC6AD1F9,B66A,-59.1,3,0,N/A
20251126,15:55:15.247,SeleneSNum0001  ,24.0,24.0,18,4517693,3000,E280116060000204AC6AD1F9,B66A,-63.6,7,0,N/A
20251126,15:55:15.247,SeleneSNum0001  ,24.0,24.0,19,4517701,3000,E280116060000204AC6AD0E6,6685,-58.3,3,0,N/A
20251126,15:55:15.247,SeleneSNum0001  ,24.0,24.0,20,4517716,3000,E280116060000204AC6AD1FE,C68D,-58.3,3,0,N/A
20251126,15:55:15.309,SeleneSNum0001  ,24.0,24.0,21,4517755,3000,E280116060000204AC6AD1FE,C68D,-59.9,5,0,N/A
20251126,15:55:15.309,SeleneSNum0001  ,24.0,24.0,22,4517765,3000,E280116060000204AC6AD0E6,6685,-61.8,5,0,N/A
20251126,15:55:15.309,SeleneSNum0001  ,24.0,24.0,23,4517785,3000,E280116060000204AC6AD1F9,B66A,-58.3,3,0,N/A
20251126,15:55:15.363,SeleneSNum0001  ,24.0,24.0,24,4517824,3000,E280116060000204AC6AD0E6,6685,-58.3,3,0,N/A
20251126,15:55:15.363,SeleneSNum0001  ,24.0,24.0,25,4517831,3000,E280116060000204AC6AD1FE,C68D,-60.8,1,0,N/A
20251126,15:55:15.363,SeleneSNum0001  ,24.0,24.0,26,4517836,3000,E280116060000204AC6AD1F9,B66A,-62.4,3,0,N/A
20251126,15:55:15.427,SeleneSNum0001  ,24.0,24.0,27,4517865,3000,E280116060000204AC6AD1FE,C68D,-61.8,3,0,N/A
20251126,15:55:15.427,SeleneSNum0001  ,24.0,24.0,28,4517881,3000,E280116060000204AC6AD0E6,6685,-59.1,3,0,N/A
20251126,15:55:15.427,SeleneSNum0001  ,24.0,24.0,29,4517895,3000,E280116060000204AC6AD1F9,B66A,-59.9,3,0,N/A
20251126,15:55:15.494,SeleneSNum0001  ,24.0,24.0,30,4517922,3000,E280116060000204AC6AD1FE,C68D,-61.8,5,0,N/A
20251126,15:55:15.494,SeleneSNum0001  ,24.0,24.0,31,4517960,3000,E280116060000204AC6AD1F9,B66A,-63.0,5,0,N/A
20251126,15:55:15.494,SeleneSNum0001  ,24.0,24.0,32,4517964,3000,E280116060000204AC6AD0E6,6685,-59.1,3,0,N/A
20251126,15:55:15.494,SeleneSNum0001  ,24.0,24.0,33,4517984,3000,E280116060000204AC6AD0EC,C7CF,-63.0,1,0,N/A
20251126,15:55:15.547,SeleneSNum0001  ,24.0,24.0,34,4518008,3000,E280116060000204AC6AD0E6,6685,-59.1,5,0,N/A
20251126,15:55:15.547,SeleneSNum0001  ,24.0,24.0,35,4518014,3000,E280116060000204AC6AD1FE,C68D,-59.9,3,0,N/A
20251126,15:55:15.547,SeleneSNum0001  ,24.0,24.0,36,4518029,3000,E280116060000204AC6AD0EC,C7CF,-66.8,1,0,N/A
20251126,15:55:15.547,SeleneSNum0001  ,24.0,24.0,37,4518047,3000,E280116060000204AC6AD1F9,B66A,-59.1,1,0,N/A
20251126,15:55:15.613,SeleneSNum0001  ,24.0,24.0,38,4518065,3000,E280116060000204AC6AD1F9,B66A,-59.9,3,0,N/A
20251126,15:55:15.613,SeleneSNum0001  ,24.0,24.0,39,4518074,3000,E280116060000204AC6AD1FE,C68D,-60.8,5,0,N/A
20251126,15:55:15.613,SeleneSNum0001  ,24.0,24.0,40,4518092,3000,E280116060000204AC6AD0E6,6685,-60.8,3,0,N/A
20251126,15:55:15.679,SeleneSNum0001  ,24.0,24.0,41,4518127,3000,E280116060000204AC6AD1F9,B66A,-61.8,7,0,N/A
20251126,15:55:15.679,SeleneSNum0001  ,24.0,24.0,42,4518140,3000,E280116060000204AC6AD1FE,C68D,-60.8,5,0,N/A
20251126,15:55:15.748,SeleneSNum0001  ,24.0,24.0,43,4518195,3000,E280116060000204AC6AD0E6,6685,-58.3,7,0,N/A
20251126,15:55:15.748,SeleneSNum0001  ,24.0,24.0,44,4518206,3000,E280116060000204AC6AD1FE,C68D,-59.9,3,0,N/A
20251126,15:55:15.748,SeleneSNum0001  ,24.0,24.0,45,4518213,3000,E280116060000204AC6AD1F9,B66A,-60.8,3,0,N/A
20251126,15:55:15.810,SeleneSNum0001  ,24.0,24.0,46,4518264,3000,E280116060000204AC6AD1FE,C68D,-63.6,3,0,N/A
20251126,15:55:15.810,SeleneSNum0001  ,24.0,24.0,47,4518273,3000,E280116060000204AC6AD1F9,B66A,-60.8,5,0,N/A
20251126,15:55:15.810,SeleneSNum0001  ,24.0,24.0,48,4518284,3000,E280116060000204AC6AD0E6,6685,-58.3,3,0,N/A
20251126,15:55:15.864,SeleneSNum0001  ,24.0,24.0,49,4518319,3000,E280116060000204AC6AD1FE,C68D,-63.6,5,0,N/A
20251126,15:55:15.864,SeleneSNum0001  ,24.0,24.0,50,4518339,3000,E280116060000204AC6AD1F9,B66A,-59.9,3,0,N/A
20251126,15:55:15.864,SeleneSNum0001  ,24.0,24.0,51,4518345,3000,E280116060000204AC6AD0E6,6685,-59.1,3,0,N/A
20251126,15:55:15.928,SeleneSNum0001  ,24.0,24.0,52,4518379,3000,E280116060000204AC6AD0E6,6685,-61.8,5,0,N/A
20251126,15:55:15.928,SeleneSNum0001  ,24.0,24.0,53,4518383,3000,E280116060000204AC6AD1F9,B66A,-63.0,5,0,N/A
20251126,15:55:15.928,SeleneSNum0001  ,24.0,24.0,54,4518391,3000,E280116060000204AC6AD1FE,C68D,-59.1,3,0,N/A
20251126,15:55:15.995,SeleneSNum0001  ,24.0,24.0,55,4518439,3000,E280116060000204AC6AD1FE,C68D,-63.0,5,0,N/A
20251126,15:55:15.995,SeleneSNum0001  ,24.0,24.0,56,4518451,3000,E280116060000204AC6AD0E6,6685,-61.8,5,0,N/A
20251126,15:55:15.995,SeleneSNum0001  ,24.0,24.0,57,4518468,3000,E280116060000204AC6AD1F9,B66A,-63.0,3,0,N/A
20251126,15:55:16.048,SeleneSNum0001  ,24.0,24.0,58,4518509,3000,E280116060000204AC6AD1FE,C68D,-63.0,5,0,N/A
20251126,15:55:16.048,SeleneSNum0001  ,24.0,24.0,59,4518516,3000,E280116060000204AC6AD1F9,B66A,-59.9,3,0,N/A
20251126,15:55:16.048,SeleneSNum0001  ,24.0,24.0,60,4518531,3000,E280116060000204AC6AD0E6,6685,-62.4,3,0,N/A
20251126,15:55:16.111,SeleneSNum0001  ,24.0,24.0,61,4518565,3000,E280116060000204AC6AD1F9,B66A,-62.4,5,0,N/A
20251126,15:55:16.111,SeleneSNum0001  ,24.0,24.0,62,4518575,3000,E280116060000204AC6AD1FE,C68D,-63.6,3,0,N/A
20251126,15:55:16.111,SeleneSNum0001  ,24.0,24.0,63,4518588,3000,E280116060000204AC6AD0E6,6685,-57.6,3,0,N/A
20251126,15:55:16.180,SeleneSNum0001  ,24.0,24.0,64,4518623,3000,E280116060000204AC6AD0E6,6685,-58.3,5,0,N/A
20251126,15:55:16.180,SeleneSNum0001  ,24.0,24.0,65,4518631,3000,E280116060000204AC6AD1F9,B66A,-59.9,3,0,N/A
20251126,15:55:16.180,SeleneSNum0001  ,24.0,24.0,66,4518637,3000,E280116060000204AC6AD1FE,C68D,-59.9,5,0,N/A
20251126,15:55:16.249,SeleneSNum0001  ,24.0,24.0,67,4518696,3000,E280116060000204AC6AD1F9,B66A,-63.6,7,0,N/A
20251126,15:55:16.249,SeleneSNum0001  ,24.0,24.0,68,4518702,3000,E280116060000204AC6AD1FE,C68D,-64.3,3,0,N/A
20251126,15:55:16.249,SeleneSNum0001  ,24.0,24.0,69,4518712,3000,E280116060000204AC6AD0E6,6685,-60.8,5,0,N/A
20251126,15:55:16.311,SeleneSNum0001  ,24.0,24.0,70,4518765,3000,E280116060000204AC6AD1FE,C68D,-62.4,3,0,N/A
20251126,15:55:16.311,SeleneSNum0001  ,24.0,24.0,71,4518776,3000,E280116060000204AC6AD0E6,6685,-59.9,3,0,N/A
20251126,15:55:16.311,SeleneSNum0001  ,24.0,24.0,72,4518793,3000,E280116060000204AC6AD1F9,B66A,-59.1,3,0,N/A
20251126,15:55:16.365,SeleneSNum0001  ,24.0,24.0,73,4518813,3000,E280116060000204AC6AD1FE,C68D,-59.9,5,0,N/A
20251126,15:55:16.365,SeleneSNum0001  ,24.0,24.0,74,4518829,3000,E280116060000204AC6AD1F9,B66A,-59.9,3,0,N/A
20251126,15:55:16.365,SeleneSNum0001  ,24.0,24.0,75,4518835,3000,E280116060000204AC6AD0E6,6685,-61.8,5,0,N/A
20251126,15:55:16.427,SeleneSNum0001  ,24.0,24.0,76,4518882,3000,E280116060000204AC6AD1FE,C68D,-62.4,5,0,N/A
20251126,15:55:16.427,SeleneSNum0001  ,24.0,24.0,77,4518887,3000,E280116060000204AC6AD1F9,B66A,-59.9,5,0,N/A
20251126,15:55:16.427,SeleneSNum0001  ,24.0,24.0,78,4518906,3000,E280116060000204AC6AD0E6,6685,-60.8,3,0,N/A
20251126,15:55:16.493,SeleneSNum0001  ,24.0,24.0,79,4518944,3000,E280116060000204AC6AD0E6,6685,-57.6,3,0,N/A
20251126,15:55:16.493,SeleneSNum0001  ,24.0,24.0,80,4518948,3000,E280116060000204AC6AD1FE,C68D,-59.1,1,0,N/A
20251126,15:55:16.493,SeleneSNum0001  ,24.0,24.0,81,4518961,3000,E280116060000204AC6AD1F9,B66A,-59.9,5,0,N/A
20251126,15:55:16.549,SeleneSNum0001  ,24.0,24.0,82,4519001,3000,E280116060000204AC6AD0E6,6685,-62.4,5,0,N/A
20251126,15:55:16.549,SeleneSNum0001  ,24.0,24.0,83,4519019,3000,E280116060000204AC6AD1F9,B66A,-59.9,3,0,N/A
20251126,15:55:16.549,SeleneSNum0001  ,24.0,24.0,84,4519029,3000,E280116060000204AC6AD1FE,C68D,-63.0,3,0,N/A
20251126,15:55:16.614,SeleneSNum0001  ,24.0,24.0,85,4519065,3000,E280116060000204AC6AD0E6,6685,-61.8,3,0,N/A
20251126,15:55:16.614,SeleneSNum0001  ,24.0,24.0,86,4519091,3000,E280116060000204AC6AD1F9,B66A,-60.8,3,0,N/A
20251126,15:55:16.614,SeleneSNum0001  ,24.0,24.0,87,4519097,3000,E280116060000204AC6AD1FE,C68D,-63.6,3,0,N/A
20251126,15:55:16.676,SeleneSNum0001  ,24.0,24.0,88,4519129,3000,E280116060000204AC6AD1FE,C68D,-65.1,5,0,N/A
20251126,15:55:16.676,SeleneSNum0001  ,24.0,24.0,89,4519135,3000,E280116060000204AC6AD1F9,B66A,-62.4,5,0,N/A
20251126,15:55:16.676,SeleneSNum0001  ,24.0,24.0,90,4519143,3000,E280116060000204AC6AD0E6,6685,-61.8,3,0,N/A
