date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20251120,15:04:12.199,SeleneSNum0001  ,24.0,24.0,1,1054426,3000,E280116060000204AC6AD0E9,976A,-59.9,1,0,N/A
20251120,15:04:12.199,SeleneSNum0001  ,24.0,24.0,2,1054431,3000,E280116060000204AC6AD1FE,C68D,-56.4,3,0,N/A
20251120,15:04:12.199,SeleneSNum0001  ,24.0,24.0,3,1054438,3000,E280116060000204AC6AD0E6,6685,-54.8,1,0,N/A
20251120,15:04:12.199,SeleneSNum0001  ,24.0,24.0,4,1054443,3000,E280116060000204AC6AD1F9,B66A,-53.9,1,0,N/A
20251120,15:04:12.199,SeleneSNum0001  ,24.0,24.0,5,1054448,3000,E280116060000204AC6AD0EC,C7CF,-55.8,1,0,N/A
20251120,15:04:12.199,SeleneSNum0001  ,24.0,24.0,6,1054452,3000,E280116060000204AC6AD1FB,9628,-69.0,1,0,N/A
20251120,15:04:12.199,SeleneSNum0001  ,24.0,24.0,7,1054456,3000,E280116060000204AC6AD1FA,8609,-62.4,3,0,N/A
20251120,15:04:12.199,SeleneSNum0001  ,24.0,24.0,8,1054462,3000,E280116060000204AC6AD1FD,F6EE,-60.8,3,0,N/A
20251120,15:04:12.299,SeleneSNum0001  ,24.0,24.0,9,1054483,3000,E280116060000204AC6AD1F9,B66A,-53.0,5,0,N/A
20251120,15:04:12.299,SeleneSNum0001  ,24.0,24.0,10,1054494,3000,E280116060000204AC6AD0E9,976A,-60.8,5,0,N/A
20251120,15:04:12.299,SeleneSNum0001  ,24.0,24.0,11,1054505,3000,E280116060000204AC6AD0EC,C7CF,-54.8,3,0,N/A
20251120,15:04:12.299,SeleneSNum0001  ,24.0,24.0,12,1054510,3000,E280116060000204AC6AD1FB,9628,-71.9,5,0,N/A
20251120,15:04:12.299,SeleneSNum0001  ,24.0,24.0,13,1054515,3000,E280116060000204AC6AD0E6,6685,-54.8,5,0,N/A
20251120,15:04:12.299,SeleneSNum0001  ,24.0,24.0,14,1054525,3000,E280116060000204AC6AD1FE,C68D,-55.8,1,0,N/A
20251120,15:04:12.299,SeleneSNum0001  ,24.0,24.0,15,1054530,3000,E280116060000204AC6AD1FD,F6EE,-59.9,1,0,N/A
20251120,15:04:12.299,SeleneSNum0001  ,24.0,24.0,16,1054535,3000,E280116060000204AC6AD1FA,8609,-61.8,1,0,N/A
20251120,15:04:12.353,SeleneSNum0001  ,24.0,24.0,17,1054587,3000,E280116060000204AC6AD1FD,F6EE,-59.1,3,0,N/A
20251120,15:04:12.353,SeleneSNum0001  ,24.0,24.0,18,1054593,3000,E280116060000204AC6AD1FA,8609,-61.8,1,0,N/A
20251120,15:04:12.353,SeleneSNum0001  ,24.0,24.0,19,1054600,3000,E280116060000204AC6AD1FE,C68D,-55.8,1,0,N/A
20251120,15:04:12.353,SeleneSNum0001  ,24.0,24.0,20,1054605,3000,E280116060000204AC6AD0EC,C7CF,-55.8,3,0,N/A
20251120,15:04:12.353,SeleneSNum0001  ,24.0,24.0,21,1054621,3000,E280116060000204AC6AD0E9,976A,-60.8,1,0,N/A
20251120,15:04:12.353,SeleneSNum0001  ,24.0,24.0,22,1054631,3000,E280116060000204AC6AD1F9,B66A,-53.9,1,0,N/A
20251120,15:04:12.353,SeleneSNum0001  ,24.0,24.0,23,1054638,3000,E280116060000204AC6AD1FB,9628,-70.4,1,0,N/A
20251120,15:04:12.400,SeleneSNum0001  ,24.0,24.0,24,1054642,3000,E280116060000204AC6AD1FA,8609,-61.8,3,0,N/A
20251120,15:04:12.400,SeleneSNum0001  ,24.0,24.0,25,1054648,3000,E280116060000204AC6AD1FE,C68D,-55.8,3,0,N/A
20251120,15:04:12.400,SeleneSNum0001  ,24.0,24.0,26,1054663,3000,E280116060000204AC6AD1FD,F6EE,-59.9,1,0,N/A
