date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20251121,15:09:33.398,SeleneSNum0001  ,24.0,24.0,1,968606,3000,E280116060000204AC6AD0E6,6685,-56.4,3,0,N/A
20251121,15:09:33.398,SeleneSNum0001  ,24.0,24.0,2,968613,3000,E280116060000204AC6AD1F9,B66A,-55.8,3,0,N/A
20251121,15:09:33.398,SeleneSNum0001  ,24.0,24.0,3,968626,3000,E280116060000204AC6AD1FB,9628,-67.9,3,0,N/A
20251121,15:09:33.462,SeleneSNum0001  ,24.0,24.0,4,968654,3000,E280116060000204AC6AD1FE,C68D,-59.1,5,0,N/A
20251121,15:09:33.462,SeleneSNum0001  ,24.0,24.0,5,968669,3000,E280116060000204AC6AD1F9,B66A,-55.8,5,0,N/A
20251121,15:09:33.462,SeleneSNum0001  ,24.0,24.0,6,968680,3000,E280116060000204AC6AD0E6,6685,-59.1,3,0,N/A
20251121,15:09:33.462,SeleneSNum0001  ,24.0,24.0,7,968685,3000,E280116060000204AC6AD1FB,9628,-63.6,3,0,N/A
20251121,15:09:33.519,SeleneSNum0001  ,24.0,24.0,8,968726,3000,E280116060000204AC6AD1FB,9628,-67.9,3,0,N/A
20251121,15:09:33.519,SeleneSNum0001  ,24.0,24.0,9,968730,3000,E280116060000204AC6AD1FE,C68D,-58.3,3,0,N/A
20251121,15:09:33.519,SeleneSNum0001  ,24.0,24.0,10,968737,3000,E280116060000204AC6AD0E6,6685,-56.4,3,0,N/A
20251121,15:09:33.519,SeleneSNum0001  ,24.0,24.0,11,968764,3000,E280116060000204AC6AD1F9,B66A,-55.8,1,0,N/A
20251121,15:09:33.588,SeleneSNum0001  ,24.0,24.0,12,968783,3000,E280116060000204AC6AD1FB,9628,-68.4,3,0,N/A
20251121,15:09:33.588,SeleneSNum0001  ,24.0,24.0,13,968788,3000,E280116060000204AC6AD1F9,B66A,-55.8,3,0,N/A
20251121,15:09:33.588,SeleneSNum0001  ,24.0,24.0,14,968794,3000,E280116060000204AC6AD0E6,6685,-58.3,3,0,N/A
20251121,15:09:33.588,SeleneSNum0001  ,24.0,24.0,15,968803,3000,E280116060000204AC6AD1FE,C68D,-61.8,3,0,N/A
20251121,15:09:33.651,SeleneSNum0001  ,24.0,24.0,16,968845,3000,E280116060000204AC6AD1FE,C68D,-60.8,3,0,N/A
